SURVEY_NUMBER,STATION_NUMBER,OBSERVATION_NUMBER,LONGITUDE,LATITUDE,GEOID_GROUND_ELEVATION,ELLIPSOID_GROUND_HEIGHT,GEOID_ELLIPSOID_SEPARATION,OBSERVED_GRAVITY,GEOID_GRAVITY_METER_HEIGHT,ELLIPSOID_HGT_OF_GRAVITY_METER,TERRAIN_CORRECTION,TERR_CORR_DENSITY_USED,ELLIPSOID_FREEAIR_ANOMALY,SPHERICAL_CAP_BOUGUER_ANOMALY,GEOIDAL_FREEAIR_ANOMALY,INFINITE_SLAB_BOUGUER_ANOMALY,ACCURACY_OF_LOCATION,ACCURACY_OF_GEOID_GND_ELEV,ACCURACY_OF_ELLIPSOID_GND_HGT,ACCURACY_OF_G_E_SEPARATION,ACCURACY_OF_OBSERVED_GRAVITY,ERROR_OF_GEOID_METER_HGT,ERROR_OF_ELLIPSOID_METER_HGT,ERROR_IN_TERRAIN_CORRECTION,ESTIMATE_OF_STN_RELIABILITY,GRIDDING_FLAG,METHOD_OF_LOCATION_ACCURACY,METHOD_OF_GEOID_GND_ELEV_ACC,METHOD_OF_ELLIPSOID_GNDHGT_ACC,METHOD_OF_G_E_SEPARATION_ACC,METHOD_OF_OBSERVED_GRAV_ACC,METHOD_OF_GEOID_METERHGT_ERROR,METHOD_OF_ELLIPS_METER_HGT_ERR,METHOD_OF_TERR_CORR_ERROR,STATION_NAME,STATION_TYPE,GEOID_GND_ELEV_TYPE,GEODETIC_DATUM,GEOID_GND_ELEV_DATUM,ELLIPSOID_GND_HGT_DATUM,OBSERVED_GRAVITY_DATUM,LOCATION_UNITS,UNITS_OF_GEOID_GND_ELEV,UNITS_OF_ELLIPSOID_GROUND_HGT,UNITS_OF_G_E_SEPARATION,UNITS_OF_OBSERVED_GRAVITY,UNITS_OF_GEOID_METER_HGT,UNITS_OF_ELLIPSOID_METER_HGT,UNITS_OF_TERRAIN_CORRECTION,UNITS_OF_LOCATION_ACCURACY,UNITS_OF_GEOID_GND_ELEV_ACC,UNITS_OF_ELLIPSOID_GND_HGT_ACC,UNITS_OF_G_E_SEPARATION_ACC,UNITS_OF_OBSERVED_GRAV_ACC,UNITS_OF_GEOID_METER_HGT_ERROR,UNITS_OF_ELLIPS_METER_HGT_ERR,UNITS_OF_TERR_CORR_ERROR,METHOD_OF_LOCATION,METHOD_OF_GEOID_GND_ELEV,METHOD_OF_ELLIPSOID_GND_HGT,METHOD_USED_IN_G_E_SEPARATION,METHOD_OF_GEOID_METER_HGT,METHOD_OF_ELLIPSOID_METER_HGT,METHOD_OF_TERRAIN_CORRECTION,GEOID_USED_IN_G_E_SEPARATION,ELLIPS_USED_IN_G_E_SEPARATION,GRAVITY_METER_MAKE,GRAVITY_METER_SERIAL_NUMBER,OBSERVATION_DATE,PROCESSING_DATE,COMMENTS
196953,1969533717.0,5786906,136.885908,-30.508944,93.73,98.647,4.917,9793282.7,93.73,98.647,0.06,2.67,-52.98,-164.84,-68.21,-173.09,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533718.0,5809383,136.883208,-30.561344,97.63,102.432,4.802,9793320.22,97.63,102.432,0.04,2.67,-45.2,-161.36,-60.08,-169.32,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533719.0,4642342,136.878109,-30.620644,100.21,104.87,4.66,9793390.46,100.21,104.87,0.03,2.67,-14.37,-133.29,-28.8,-140.94,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533720.0,5715198,136.90111,-30.675744,107.53,112.093,4.563,9793370.55,107.53,112.093,0.2,2.67,-55.64,-182.75,-69.77,-190.1,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533725.0,4642343,136.891311,-30.731745,118.53,122.938,4.408,9793346.13,118.53,122.938,0.34,2.67,-91.01,-230.41,-104.65,-237.28,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533726.0,4642344,136.831111,-30.732345,103.13,107.393,4.263,9793387.96,103.13,107.393,0.05,2.67,-97.62,-219.4,-110.83,-226.23,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533727.0,4642345,136.827412,-30.795245,104.3,108.41,4.11,9793451.89,104.3,108.41,0.12,2.67,-80.49,-203.43,-93.22,-209.94,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533728.0,5409328,136.834513,-30.846446,103.8,107.821,4.021,9793483.71,103.8,107.821,0.26,2.67,-91.19,-213.45,-103.65,-219.8,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533729.0,5924038,136.829814,-30.900646,109.05,112.955,3.905,9793509.02,109.05,112.955,0.16,2.67,-93.16,-221.24,-105.25,-227.28,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533730.0,4642346,136.894014,-30.965046,127.46,131.432,3.972,9793535.33,127.46,131.432,0.06,2.67,-61.13,-210.16,-73.42,-216.04,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533731.0,5409492,136.956113,-30.951045,99.17,103.322,4.152,9793609.67,99.17,103.322,0.17,2.67,-62.37,-179.53,-75.23,-186.2,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533732.0,5410159,136.946212,-30.908245,115.46,119.643,4.183,9793502.12,115.46,119.643,0.16,2.67,-85.48,-221.14,-98.42,-227.62,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533733.0,4642347,136.902613,-30.893445,111.88,115.977,4.097,9793488.31,111.88,115.977,0.08,2.67,-98.81,-230.32,-111.5,-236.69,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533734.0,4642348,136.884512,-30.842745,73.73,77.881,4.151,9793557.65,73.73,77.881,0.36,2.67,-106.69,-195.01,-119.57,-202.07,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533735.0,4642349,136.94171,-30.727144,109.63,114.174,4.544,9793392.76,109.63,114.174,0.22,2.67,-67.77,-197.24,-81.84,-204.51,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533737.0,4642350,136.963711,-30.791144,83.88,88.328,4.448,9793483.71,83.88,88.328,0.18,2.67,-107.38,-207.55,-121.17,-215.03,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533738.0,4642351,136.951712,-30.857144,98.21,102.492,4.282,9793484.61,98.21,102.492,0.15,2.67,-115.24,-231.46,-128.51,-238.4,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533739.0,4642352,137.008711,-30.853644,91.26,95.685,4.425,9793455.99,91.26,95.685,0.13,2.67,-162.07,-270.58,-175.79,-277.91,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533740.0,5867891,137.028012,-30.902944,101.65,106.043,4.393,9793508.52,101.65,106.043,0.1,2.67,-116.82,-237.06,-130.42,-244.17,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533741.0,5408514,137.041012,-30.969944,125.94,130.282,4.342,9793581.76,125.94,130.282,0.09,2.67,-22.16,-169.88,-35.59,-176.51,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533742.0,4642353,137.086012,-30.966644,127.03,131.489,4.459,9793553.04,127.03,131.489,0.1,2.67,-44.52,-193.61,-58.31,-200.45,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533743.0,5409795,137.134711,-30.955843,137.92,142.516,4.596,9793503.32,137.92,142.516,0.14,2.67,-51.62,-213.21,-65.82,-220.15,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533744.0,4642354,137.094511,-30.907043,124.57,129.122,4.552,9793467.4,124.57,129.122,0.1,2.67,-89.99,-236.4,-104.07,-243.46,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533745.0,4642355,137.08141,-30.851643,123.5,128.11,4.61,9793396.46,123.5,128.11,0.13,2.67,-119.97,-265.23,-134.23,-272.42,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533746.0,5262839,137.08161,-30.797843,103.8,108.523,4.723,9793402.76,103.8,108.523,0.16,2.67,-131.34,-254.4,-145.96,-262.11,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533747.0,5408346,137.02221,-30.788943,102.57,107.166,4.596,9793417.07,102.57,107.166,0.09,2.67,-114.14,-235.67,-128.38,-243.15,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533801.0,4642356,137.317006,-30.74034,76.05,81.571,5.521,9793510.52,76.05,81.571,0.36,2.67,-61.08,-153.58,-78.18,-163.28,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533802.0,5880233,137.344605,-30.66364,89.11,94.873,5.763,9793383.45,89.11,94.873,0.31,2.67,-86.28,-193.86,-104.12,-203.83,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533803.0,5408835,137.345304,-30.611339,41.53,47.414,5.884,9793438.68,41.53,47.414,0.79,2.67,-136.05,-189.83,-154.32,-200.79,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533804.0,5746201,137.338104,-30.556439,92.34,98.357,6.017,9793361.44,92.34,98.357,0.36,2.67,-12.67,-124.21,-31.3,-134.63,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533805.0,4642357,137.385003,-30.563839,40.56,46.681,6.121,9793444.19,40.56,46.681,0.67,2.67,-95.23,-148.17,-114.22,-159.61,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533806.0,4642358,137.399304,-30.607639,33.47,39.515,6.045,9793470.3,33.47,39.515,0.58,2.67,-125.88,-170.7,-144.65,-182.1,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533807.0,4642359,137.405304,-30.666639,87.86,93.797,5.937,9793413.67,87.86,93.797,0.25,2.67,-61.76,-168.12,-80.14,-178.45,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533808.0,4642360,137.406605,-30.732739,111.09,116.9,5.81,9793422.77,111.09,116.9,0.25,2.67,-33.79,-166.34,-51.76,-176.07,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533809.0,4642361,137.271307,-30.728541,116.15,121.56,5.41,9793415.97,116.15,121.56,0.25,2.67,-22.88,-160.72,-39.61,-169.58,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533813.0,4642362,137.266406,-30.67134,46.35,51.873,5.523,9793486.71,46.35,51.873,0.67,2.67,-121.8,-180.63,-138.94,-190.81,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533814.0,5848262,137.262705,-30.60674,111.53,117.208,5.678,9793296.61,111.53,117.208,0.58,2.67,-59.14,-192.05,-76.71,-201.51,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533815.0,4642363,137.272104,-30.56454,105.28,111.105,5.825,9793339.83,105.28,111.105,0.23,2.67,-1.36,-127.35,-19.38,-137.19,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533816.0,4642364,137.275903,-30.49854,107.78,113.81,6.03,9793311.42,107.78,113.81,0.79,2.67,30.74,-98.31,12.09,-108.52,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533817.0,4642365,137.211104,-30.50134,111.46,117.304,5.844,9793285.4,111.46,117.304,0.29,2.67,13.29,-119.72,-4.78,-129.51,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533818.0,4642366,137.203005,-30.542341,108.51,114.215,5.705,9793309.51,108.51,114.215,0.11,2.67,-4.53,-134.04,-22.18,-143.6,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,BM2423 69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533819.0,5703378,137.202606,-30.610341,128.26,133.771,5.511,9793257.49,128.26,133.771,0.19,2.67,-50.01,-201.69,-67.05,-210.57,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533820.0,5677449,137.201007,-30.672541,92.8,98.135,5.335,9793398.66,92.8,98.135,0.58,2.67,-68.06,-179.34,-84.58,-188.42,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533821.0,4642367,137.197507,-30.735041,65.53,70.706,5.176,9793444.39,65.53,70.706,0.62,2.67,-156.53,-236.72,-172.58,-245.91,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,BM2417 69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533822.0,5765299,137.158508,-30.750642,70.44,75.469,5.029,9793446.19,70.44,75.469,0.4,2.67,-152.41,-238.0,-168.01,-246.83,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533823.0,5409329,137.163009,-30.809042,123.44,128.347,4.907,9793350.94,123.44,128.347,0.15,2.67,-130.9,-276.43,-146.07,-284.2,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,BM2415 69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533824.0,5908264,137.13641,-30.848243,133.19,137.948,4.758,9793359.14,133.19,137.948,0.2,2.67,-124.23,-280.64,-138.94,-287.98,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,BM2414 69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533825.0,4642368,137.15021,-30.901043,119.48,124.181,4.701,9793431.48,119.48,124.181,0.18,2.67,-136.38,-277.19,-150.92,-284.62,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,1,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
196953,1969533826.0,4642369,137.23211,-30.971342,143.96,148.777,4.817,9793475.5,143.96,148.777,0.3,2.67,-72.47,-241.15,-87.35,-248.44,100.0,5.0,5.06,0.06,2.0,5.0,5.06,0.5,1,0,5,5,1,3,5,5,1,3,69E3,?,TR,GDA94,MSL,GRS80,B,DEG,m,m,m,um,m,m,um,m,m,m,m,um,m,m,um,99999,99999,ELN,W98,99999,ELN,DFA,AUSGEOID98,GRS80,99999,99999,31-DEC-99,31-DEC-99,Comment is null
