file,bytes,image_w,image_h,world_file,source_zip,zip_sha256,retrieved
extracted\OD80_vi_agd66_amg_Z51.jpg.aux.xml,7720,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD80_vi_agd66_amg_Z51.TAB,400,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_i_agd66_amg_Z53.jgw,92,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_i_agd66_amg_Z53.jpg,3190430,5732,5048,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_i_agd66_amg_Z53.jpg.aux.xml,7329,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_i_agd66_amg_Z53.TAB,399,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_ii_agd66_amg_Z53.jgw,92,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_ii_agd66_amg_Z53.jpg,8009737,8000,5530,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_ii_agd66_amg_Z53.jpg.aux.xml,7796,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD81_ii_agd66_amg_Z53.TAB,400,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_iv_agd66_LC.jgw,96,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_iv_agd66_LC.jpg,15885191,9606,6989,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_iv_agd66_LC.jpg.aux.xml,8071,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_iv_agd66_LC.TAB,390,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xi_agd66_LC.jgw,96,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xi_agd66_LC.jpg,9108478,8139,6436,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xi_agd66_LC.jpg.aux.xml,7940,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xi_agd66_LC.TAB,391,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xvi_agd66_amg_Z53rough.jgw,98,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xvi_agd66_amg_Z53rough.jpg,2512793,4062,3520,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xvi_agd66_amg_Z53rough.jpg.aux.xml,775,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xvi_agd66_amg_Z53rough.TAB,408,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxv_agd66_amg_Z53rough.jgw,97,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxv_agd66_amg_Z53rough.jpg,10087736,7143,8482,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxv_agd66_amg_Z53rough.jpg.aux.xml,775,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxv_agd66_amg_Z53rough.TAB,407,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxix_agd66_Z53rough.jgw,96,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxix_agd66_Z53rough.jpg,6467102,6876,6864,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxix_agd66_Z53rough.jpg.aux.xml,775,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxix_agd66_Z53rough.TAB,405,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxx_sc_agd66.jgw,96,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxx_sc_agd66.jpg,7023282,8108,6455,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxx_sc_agd66.jpg.aux.xml,822,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD83_xxxxx_sc_agd66.TAB,395,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD84_i_agd66_LC.jgw,97,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD84_i_agd66_LC.jpg,1217650,4518,3836,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD84_i_agd66_LC.jpg.aux.xml,7210,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD84_i_agd66_LC.TAB,391,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_i_agd66_SC.jgw,95,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_i_agd66_SC.jpg,4268024,4175,6983,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_i_agd66_SC.jpg.aux.xml,7691,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_i_agd66_SC.TAB,391,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_ii_agd66_SC.jgw,96,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_ii_agd66_SC.jpg,4262361,4254,6798,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_ii_agd66_SC.jpg.aux.xml,7707,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_ii_agd66_SC.TAB,394,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_vi_agd66_SC.jgw,95,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_vi_agd66_SC.jpg,1719554,5544,7440,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_vi_agd66_SC.jpg.aux.xml,7059,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD87_vi_agd66_SC.TAB,394,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_ii_agd66_SC.jgw,95,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_ii_agd66_SC.jpg,5922282,5398,6586,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_ii_agd66_SC.jpg.aux.xml,7800,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_ii_agd66_SC.TAB,394,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_iii_agd66_SC.jgw,95,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_iii_agd66_SC.jpg,9789143,5400,7194,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_iii_agd66_SC.jpg.aux.xml,7948,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_iii_agd66_SC.TAB,395,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_v_agd66_SC.jgw,96,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_v_agd66_SC.jpg,6439857,4637,8064,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_v_agd66_SC.jpg.aux.xml,7729,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD89_v_agd66_SC.TAB,389,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_ii_agd66_Albers .jgw,97,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_ii_agd66_Albers .jpg,7807814,5666,6793,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_ii_agd66_Albers .jpg.aux.xml,7874,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_ii_agd66_Albers.TAB,399,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_iii_agd66_Albers.jgw,97,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_iii_agd66_Albers.jpg,8300031,6279,9781,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_iii_agd66_Albers.jpg.aux.xml,7990,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD91_iii_agd66_Albers.TAB,399,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD9_ii_agd66_amg_Z53.jgw,92,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD9_ii_agd66_amg_Z53.jpg,2383602,5862,5088,yes,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD9_ii_agd66_amg_Z53.jpg.aux.xml,7285,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
extracted\OD9_ii_agd66_amg_Z53.TAB,399,,,,https://d28rz98at9flks.cloudfront.net/79287/79287_ODriscoll.zip,25b9142f8f4cbf8edd84de5a46434a6ee0511d96745207de275ef68637200b49,2026-09-10 15:01:33
