DRILLHOLE_NO,LOG_NUMBER,LOGGING_ORGANISATION,QUALIFICATION,LOGGING_DATE,DEPTH_FROM_M,DEPTH_TO_M,MAJOR_LITHOLOGY_CODE,MAJOR_LITHOLOGY_CONF,MAJOR_LITHOLOGY,MINOR_LITHOLOGY_CODE,MINOR_LITHOLOGY_CONF,MINOR_LITHOLOGY,DESCRIPTION,SITE_NO,EASTING_GDA2020,NORTHING_GDA2020,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,LONGITUDE_GDA94,LATITUDE_GDA94,reduced_words,oxidised_words,reductant_words,facies_class,logging_date,logged_before_t0,DH_NAME,lon_dd,lat_dd,drill_date,OPERATOR_NAME,LITHO_LOG,in_regional_window,dist_od_km
68305,204444,,Geologist,,153.9,158.8,SAND,,Sand,SILT,,Silt,Sand - very fine-grained and silty. Brownish grey.,60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,grey,brownish,,mixed,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,158.8,159.4,SAND,,Sand,,,,Sand - fine to medium-grained. Pale grey,60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,grey,,,reduced,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,159.4,161.2,SILT,,Silt,CLYS,,Clay (Sedimentary),Silt - clayey. Pale brown.,60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,,brown,,oxidised,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,161.2,161.8,CLYS,,Clay (Sedimentary),,,,Clay - pale brown,60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,,brown,,oxidised,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,161.8,163.4,CLYS,,Clay (Sedimentary),LIGN,,Lignite,"Clay - with patches of lignite and lignitic clay, brown to dark brown.",60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,dark,brown,,mixed,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,163.4,177.7,SILT,,Silt,CLYS,,Clay (Sedimentary),Silt - clayey and with some fine-grained sand. Uniform pale brown.,60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,,brown,,oxidised,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,177.7,178.3,CLYS,,Clay (Sedimentary),,,,Clay - off-white,60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,,,,none,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68305,204444,,Geologist,,178.3,188.1,SILT,,Silt,CLYS,,Clay (Sedimentary),"Silt - clayey with some fine to red sand, uniform throughout, pale brown.",60182,279092.72,6379369.01,54,138.6434144,-32.7013175,138.6434042,-32.7013034,,brown; red,,oxidised,,,MESA (BSN-54/66) ORROROO 1,138.6434144,-32.7013175,1967-02-22,South Australia. Department of Mines and Energy.,Y,False,301.4
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,0.0,0.6,TPSL,,,,,,Calcareous. Silty. Some clay. Root fragments. Fine sands. Brown.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,0.6,19.5,CLYU,,Clay (Undiff. Origin),,,,"Slightly calcareous, silty. Slightly gritty. Moderately cemented. Fine grained siltstone and quartz, well graded 0.15mm-0.64mm. Subrounded to sub-angular. Brown.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,19.5,20.1,CGLM,,Conglomerate,,,,"Slightly calcareous. Silty and clayey (40%). Fine to coarse grained siltstone and quartz. Subrounded, sub-angular, flat and elongated.  0.15mm-0.64mm to 4cm. Brown.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,20.1,27.4,CLYU,,Clay (Undiff. Origin),,,,"Silty, slightly gritty. Some fine to coarse grained siltstone and quartz. Strongly cemented. Brown.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,27.4,29.0,CGLM,,Conglomerate,,,,"Clayey and silty (40%). Fine to coarse grained siltstone and quartz subrounded, sub-angular, flat and elongated 0.15mm-0.64mm to 3cm. Brown.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,29.0,74.7,CLYU,,Clay (Undiff. Origin),,,,Silty. Gritty and sandy to 53.3m. Medium plasticity and fine quartz. Brown and yellow with depth.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,74.7,79.2,CLYU,,Clay (Undiff. Origin),,,,Sandy clay. Silty (30%). Fine grained quartz. Yellow brown.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,79.2,82.3,CLYU,,Clay (Undiff. Origin),,,,"Silty, gritty and sandy. Medium  plasticity and fine quartz. Brown and yellow with depth.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,82.3,83.2,SAND,,Sand,,,,Silty (30%). Fine grained siltstone and quartz. Subrounded to sub-angular 0.15mm-1.17mm. Yellow brown.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,83.2,83.5,CLYU,,Clay (Undiff. Origin),,,,Sandy clay. Silty (30%). Fine grained. Yellow brown.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,83.5,84.4,SAND,,Sand,,,,Silty (30%). Fine grained siltstone and quartz. Subrounded to sub-angular 0.15mm-1.17mm. Yellow brown.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,84.4,85.3,CLYU,,Clay (Undiff. Origin),,,,Sandy clay. Silty (30%). Fine grained quartz. Yellow brown.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,brown,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,85.3,134.1,CLYU,,Clay (Undiff. Origin),,,,Silty (45%). Fine sands. Powdery and chalky. Weakly cemented. Yellow becoming white from 117.3m,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,,,none,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,134.1,137.2,CLYU,,Clay (Undiff. Origin),,,,Silty (40%). Good plasticity. Red.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,red,,oxidised,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,137.2,147.8,CLYU,,Clay (Undiff. Origin),,,,"Silty (40%). Slightly fine sands. Powdery and chalky. Weakly cemented. Yellow, becoming white.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,,,none,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,147.8,149.4,SILT,,Silt,,,,"Slightly clayey, talcy, fine sands. White.",60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,,,none,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68428,144382,Mines & Energy SA,Field Assistant,30/07/1970,149.4,182.9,CLYU,,Clay (Undiff. Origin),,,,Silty (45%). Slight fine sands. Powdery and chalky. Weakly cemented. Yellow becoming white.,60305,276114.78,6376757.01,54,138.6110424,-32.7242585,138.6110322,-32.7242444,,,,none,1970-07-30,True,ORROROO 1,138.6110424,-32.7242585,1969-10-10,South Australia. E and WS Department.,Y,False,301.9
68602,207263,,Geologist,11/12/2015,0.0,26.52,,,,,,,Massive blue dolomitic slate showing laminated bedding which makes an angle of 85 deg to the lenghth of the core. calcite veins carrying pyrite occupy fractures in the rock.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,pyrite,,pyrite,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,26.52,36.91,,,,,,,Laminated blue dolomitic beds make an angle of 81.5 to the length of the core.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,36.91,37.25,,,,,,,Calcite vein parallel to the bedding makes an angle of 85 deg to the length of the core. Quartz occurs in the central portion of the calcite vein.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,37.25,51.21,,,,,,,Massive blue dolomite with laminated bedding and with calcite veins carrying sulphides and quartz parallel to the bedding ehich makes an angle of 84 deg to the length of the core.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,sulphides,,sulphides,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,51.21,51.57,,,,,,,Coarse sandy rock carrying disseminated sulphide.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,sulphide,,sulphide,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,51.57,58.61,,,,,,,Broken blie dolomitic rock cemented with calcite.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,58.61,58.83,,,,,,,sheared grit with pebbles orientated to make an angle of 20 deg to the length of the core.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,58.83,60.35,,,,,,,Grit and breccia cemented with calcite.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,60.35,63.4,,,,,,,Brecciated laminated dolomitic slates cemented with calcite.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,63.4,69.49,,,,,,,"massive laminated blue dolomitic rock. Beds make an angle of 76 deg to the length og the core. calcite veins parallel to the beds occur at 208' 4"""" (2"""" thick), 209'2""""(3"""" thick).",327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,,,none,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,69.49,70.41,,,,,,,Coarse sandy beds with disseminated sulphides.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,sulphides,,sulphides,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,70.41,71.32,,,,,,,Light-grey cross-bedded laminated slates.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,grey,,,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,71.32,74.07,,,,,,,Coarse grit and breccia for the first inch then medium-grained grits grading to coarse grits at depth. Sulphides disseminated throughout the grit beds. Fine-grained pyrite occupies narrow fractures in the rock.,327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,pyrite; sulphides,,pyrite; sulphides,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68602,207263,,Geologist,11/12/2015,74.07,137.16,,,,,,,"Laminated blue-grey dolomitic slate with fine-grained pyrite disseminated throughout the rock with calcite veins, parallel to the beds carrying pyrite. Cross-bedding was noted at 334' and slumping at 403'. Beds make an angle of 73 deg to the length of core",327002,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,grey; pyrite,,pyrite,reduced,2015-12-11,False,DD-2,138.7676294,-32.1066885,1960-06-16,South Australia. Department of Mines and Energy.,Y,False,257.4
68603,207266,,Unknown,11/12/2015,0.0,3.35,,,,,,,Blue-grey laminated dolomitic slates weathered for about 3' from surface,327003,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,grey,,,reduced,2015-12-11,False,DD-3,138.7676294,-32.1066885,1960-07-04,South Australia. Department of Mines and Energy.,Y,False,257.4
68603,207266,,Unknown,11/12/2015,3.35,10.97,,,,,,,"Laminated grey slates weathered to brown clay between 11'-18', 22'-36'6"""". Beds make an angle of 73 deg to the length of the core. Brecciation occurs at approximately 26'. That is probablt the major northerly trending fault.",327003,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,grey,brown,,mixed,2015-12-11,False,DD-3,138.7676294,-32.1066885,1960-07-04,South Australia. Department of Mines and Energy.,Y,False,257.4
68603,207266,,Unknown,11/12/2015,10.97,15.24,,,,,,,Brown arkosic sandstone.,327003,289361.83,6445556.94,54,138.7676294,-32.1066885,138.7676192,-32.1066744,,brown,,oxidised,2015-12-11,False,DD-3,138.7676294,-32.1066885,1960-07-04,South Australia. Department of Mines and Energy.,Y,False,257.4
69907,208310,,Geologist,17/04/2016,0.0,4.87,GPSM,,Gypsum Rock,,,,GYPSUM,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,4.87,18.28,CLYU,,Clay (Undiff. Origin),SAND,,Sand,White very fine sandy CLAY,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,18.28,24.38,SDST,,Sandstone,,,,SANDSTONE white fine,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,24.38,37.49,SDST,,Sandstone,,,,SANDSTONE yellow fine,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,37.49,65.53,SHLE,,Shale,,,,Grey SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,65.53,72.84,SHLE,,Shale,SAND,,Sand,Dark grey sandy SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,dark; grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,72.84,82.29,SAND,,Sand,,,,SAND dark,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,dark,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,82.29,176.47,SHLE,,Shale,,,,Light grey SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,176.47,182.88,SAND,,Sand,,,,Grey SAND fine,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,182.88,200.55,SHLE,,Shale,,,,Grey SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,200.55,202.38,SAND,,Sand,,,,Grey SAND fine,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,202.38,289.0,SHLE,,Shale,,,,Grey SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,289.0,290.17,SHLE,,Shale,,,,Calcareous SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,290.17,303.58,SAND,,Sand,,,,Grey SAND fine,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,303.58,304.8,SHLE,,Shale,,,,Grey SHALE with little fine sand,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,304.8,353.56,SHLE,,Shale,,,,SHALE with lignite,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,353.56,359.66,SHLE,,Shale,,,,SHALE slightly carbonaceous,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,carbonaceous,,carbonaceous,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,359.66,408.43,LIGN,,Lignite,,,,LIGNITE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,408.43,418.18,SHLE,,Shale,,,,Sandy SHALE with carbonaceous matter,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,carbonaceous,,carbonaceous,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,418.18,424.28,SAND,,Sand,,,,Grey SAND,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,424.28,443.17,SHLE,,Shale,,,,Grey SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,443.17,481.58,SHLE,,Shale,SAND,,Sand,Sandy SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,481.58,486.46,SHLE,,Shale,,,,Calcareous SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,486.46,487.68,SHLE,,Shale,,,,Grey SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,grey,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,487.68,490.72,SHLE,,Shale,,,,Blue SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,490.72,1017.42,SAND,,Sand,,,,Fine SAND,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,1017.42,1029.0,SHLE,,Shale,,,,Greyish blue SHALE,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,greyish,,,reduced,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,1029.0,1045.76,SDST,,Sandstone,,,,Hard SANDSTONE very crystalline sand,61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,,,none,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
69907,208310,,Geologist,17/04/2016,1045.76,1046.0,SAND,,Sand,,,,"SAND brown coal, or lignite. End of bore at 1046 metres",61644,270221.86,6861090.53,54,138.6556196,-28.3563304,138.6556096,-28.3563164,,brown,,oxidised,2016-04-17,False,MULKA BORE,138.6556196,-28.3563304,1906-01-01,South Australia. Department of Lands.,Y,False,288.2
77799,207280,,Unknown,14/12/2015,0.0,1.83,,,,,,,"Massive white quartz. Vesicular, partly ironstained.",68963,320400.71,6370384.94,54,139.0821053,-32.7898205,139.082095,-32.7898064,,,,none,2015-12-14,False,GRAINGER GOLD,139.0821053,-32.7898205,1964-01-23,,Y,False,333.8
77799,207280,,Unknown,14/12/2015,1.83,3.05,,,,,,,Slightly clayey and gritty light brown quartz sand. a few larger quartzite fragments. Non-clacareous. Very friable.,68963,320400.71,6370384.94,54,139.0821053,-32.7898205,139.082095,-32.7898064,,brown,,oxidised,2015-12-14,False,GRAINGER GOLD,139.0821053,-32.7898205,1964-01-23,,Y,False,333.8
77799,207280,,Unknown,14/12/2015,3.05,3.96,,,,,,,"more compact, slightly calcareous. slightly silty light brown sand. a little quartz grit.",68963,320400.71,6370384.94,54,139.0821053,-32.7898205,139.082095,-32.7898064,,brown,,oxidised,2015-12-14,False,GRAINGER GOLD,139.0821053,-32.7898205,1964-01-23,,Y,False,333.8
77799,207280,,Unknown,14/12/2015,3.96,5.18,,,,,,,"Finer quartz sand. Lightbrown, very slightly calcareous. A few angular fragments of quartzite.",68963,320400.71,6370384.94,54,139.0821053,-32.7898205,139.082095,-32.7898064,,,,none,2015-12-14,False,GRAINGER GOLD,139.0821053,-32.7898205,1964-01-23,,Y,False,333.8
